Day	Date	Time	Place	Title	Rating
Sat	2014/06/14	13:00	ACMI Cinema 1	Wallace & Gromit	PG
Sat	2014/06/14	15:00	ACMI Cinema 2	Palo Alto	MA15+
Sat	2014/06/14	16:00	ACMI Cinema 1	A Girl in Australia	M
Sat	2014/06/14	17:00	ACMI Cinema 2	Palo Alto	MA15+
Sat	2014/06/14	19:00	ACMI Cinema 1	Model Shop	18+
Sat	2014/06/14	19:00	ACMI Cinema 2	Palo Alto	MA15+
Sat	2014/06/14	21:00	ACMI Cinema 1	Palo Alto	MA15+
Sun	2014/06/15	10:30	ACMI Cinema 1	Wallace & Gromit	PG
Sun	2014/06/15	11:00	ACMI Cinema 2	Good Ol' Freda	G
Sun	2014/06/15	13:00	ACMI Cinema 1	Wallace & Gromit	PG
Sun	2014/06/15	15:00	ACMI Cinema 2	Palo Alto	MA15+
Sun	2014/06/15	17:00	ACMI Cinema 2	Palo Alto	MA15+
Sun	2014/06/15	17:30	ACMI Cinema 1	Model Shop	18+
Sun	2014/06/15	19:00	ACMI Cinema 2	Palo Alto	MA15+
Mon	2014/06/16	13:30	ACMI Cinema 2	Good Ol' Freda	G
Mon	2014/06/16	19:00	ACMI Cinema 1	Palo Alto	MA15+
Tue	2014/06/17	14:30	ACMI Cinema 2	Good Ol' Freda	G
Tue	2014/06/17	19:00	ACMI Cinema 1	Palo Alto	MA15+
Wed	2014/06/18	19:30	ACMI Cinema 1	Palo Alto	MA15+
Thu	2014/06/19	19:00	ACMI Cinema 1	Cleo from 5 to 7	18+
Fri	2014/06/20	19:00	ACMI Cinema 2	One Sings Other Doesn't	18+
Sat	2014/06/21	11:00	ACMI Cinema 2	Mr Morgan’s Last Love	M
Sat	2014/06/21	13:00	ACMI Cinema 1	Over the Hedge	G
Sat	2014/06/21	15:30	ACMI Cinema 2	Palo Alto	MA15+
Sat	2014/06/21	16:00	ACMI Cinema 1	Lygon Street	PG
Sat	2014/06/21	19:00	ACMI Cinema 1	Le Bonheur	18+
Sun	2014/06/22	10:30	ACMI Cinema 1	Over the Hedge	G
Sun	2014/06/22	11:00	ACMI Cinema 2	Mr Morgan’s Last Love	M
Sun	2014/06/22	12:30	ACMI Cinema 1	Over the Hedge	G
Sun	2014/06/22	14:00	ACMI Cinema 2	Palo Alto	MA15+
Sun	2014/06/22	16:30	ACMI Cinema 2	Agnes Varda Here & There	18+
Mon	2014/06/23	13:30	ACMI Cinema 2	Mr Morgan’s Last Love	M
Mon	2014/06/23	19:00	ACMI Cinema 2	La Pointe Courte	18+
Tue	2014/06/24	14:30	ACMI Cinema 2	Mr Morgan’s Last Love	M
Tue	2014/06/24	19:00	ACMI Cinema 2	Cleo from 5 to 7	18+
Thu	2014/06/26	19:00	ACMI Cinema 2	Jacquot De Nantes	18+
Fri	2014/06/27	19:00	ACMI Cinema 2	Les Creatures	18+
Sat	2014/06/28	11:00	ACMI Cinema 2	Mr Morgan’s Last Love	M
Sat	2014/06/28	13:30	ACMI Cinema 1	A Girl in Australia	M
Sun	2014/06/29	10:30	ACMI Cinema 1	Over the Hedge	G
Sun	2014/06/29	11:00	ACMI Cinema 2	Mr Morgan’s Last Love	M
Sun	2014/06/29	13:00	ACMI Cinema 1	Over the Hedge	G
Mon	2014/06/30	10:30	ACMI Cinema 1	Flushed Away	G
Mon	2014/06/30	13:00	ACMI Cinema 1	Flushed Away	G
Mon	2014/06/30	13:30	ACMI Cinema 2	Mr Morgan’s Last Love	M
Mon	2014/06/30	15:00	ACMI Cinema 1	Flushed Away	G
Mon	2014/06/30	19:00	ACMI Cinema 1	One Sings Other Doesn't	18+
Tue	2014/07/01	10:30	ACMI Cinema 1	Flushed Away	G
Tue	2014/07/01	13:00	ACMI Cinema 1	Flushed Away	G
Tue	2014/07/01	14:30	ACMI Cinema 2	Mr Morgan’s Last Love	M
Tue	2014/07/01	15:00	ACMI Cinema 1	Flushed Away	G
Tue	2014/07/01	19:00	ACMI Cinema 2	Le Bonheur	18+
Wed	2014/07/02	10:30	ACMI Cinema 2	Shrek the Third	PG
Wed	2014/07/02	13:00	ACMI Cinema 2	Shrek the Third	PG
Wed	2014/07/02	15:00	ACMI Cinema 2	Shrek the Third	PG
Thu	2014/07/03	10:30	ACMI Cinema 2	Shrek the Third	PG
Thu	2014/07/03	13:00	ACMI Cinema 2	Shrek the Third	PG
Thu	2014/07/03	15:00	ACMI Cinema 2	Shrek the Third	PG
Thu	2014/07/03	19:00	ACMI Cinema 1	One Hundred & One Nights	18+
Fri	2014/07/04	10:30	ACMI Cinema 2	Bee Movie	G
Fri	2014/07/04	13:00	ACMI Cinema 2	Bee Movie	G
Fri	2014/07/04	15:00	ACMI Cinema 2	Bee Movie	G
Fri	2014/07/04	19:00	ACMI Cinema 1	Lions Love and Lies	18+
Sat	2014/07/05	10:30	ACMI Cinema 1	Bee Movie	G
Sat	2014/07/05	11:00	ACMI Cinema 2	Don Quixote	G
Sat	2014/07/05	13:00	ACMI Cinema 1	Bee Movie	G
Sat	2014/07/05	15:00	ACMI Cinema 2	Watermark	15+
Sat	2014/07/05	16:00	ACMI Cinema 1	Lygon Street	PG
Sat	2014/07/05	18:00	ACMI Cinema 2	Mur Murs	18+
Sat	2014/07/05	19:00	ACMI Cinema 1	Rhymes for Young Ghouls	18+
Sat	2014/07/05	20:15	ACMI Cinema 2	Documenteur	18+
Sun	2014/07/06	10:30	ACMI Cinema 1	Bee Movie	G
Sun	2014/07/06	11:00	ACMI Cinema 2	Don Quixote	G
Sun	2014/07/06	13:00	ACMI Cinema 1	Bee Movie	G
Sun	2014/07/06	15:00	ACMI Cinema 1	Bee Movie	G
Sun	2014/07/06	15:00	ACMI Cinema 2	Watermark	15+
Sun	2014/07/06	17:30	ACMI Cinema 1	Rhymes for Young Ghouls	18+
Sun	2014/07/06	17:45	ACMI Cinema 2	Jane B Par Agnes V.	18+
Sun	2014/07/06	19:45	ACMI Cinema 2	Kung Fu Master	18+
Mon	2014/07/07	10:30	ACMI Cinema 1	Kung Fu Panda	PG
Mon	2014/07/07	13:00	ACMI Cinema 1	Kung Fu Panda	PG
Mon	2014/07/07	13:30	ACMI Cinema 2	Don Quixote	G
Mon	2014/07/07	15:00	ACMI Cinema 1	Kung Fu Panda	PG
Mon	2014/07/07	19:00	ACMI Cinema 1	Daguerreotypes	18+
Mon	2014/07/07	19:15	ACMI Cinema 2	Watermark	15+
Tue	2014/07/08	10:30	ACMI Cinema 1	Kung Fu Panda	PG
Tue	2014/07/08	13:00	ACMI Cinema 1	Kung Fu Panda	PG
Tue	2014/07/08	14:30	ACMI Cinema 2	Don Quixote	G
Tue	2014/07/08	15:00	ACMI Cinema 1	Kung Fu Panda	PG
Tue	2014/07/08	19:00	ACMI Cinema 1	La Pointe Courte	18+
Tue	2014/07/08	19:15	ACMI Cinema 2	Watermark	15+
Wed	2014/07/09	10:30	ACMI Cinema 1	Kung Fu Panda	PG
Wed	2014/07/09	13:00	ACMI Cinema 1	Kung Fu Panda	PG
Wed	2014/07/09	15:00	ACMI Cinema 1	Kung Fu Panda	PG
Wed	2014/07/09	19:15	ACMI Cinema 1	Watermark	15+
Thu	2014/07/10	10:30	ACMI Cinema 1	Madagascar: Escape 2 Africa	
Thu	2014/07/10	13:00	ACMI Cinema 1	Madagascar: Escape 2 Africa	
Thu	2014/07/10	15:00	ACMI Cinema 1	Madagascar: Escape 2 Africa	
Thu	2014/07/10	18:00	ACMI Cinema 1	Mur Murs	18+
Thu	2014/07/10	19:15	ACMI Cinema 2	Watermark	15+
Thu	2014/07/10	20:15	ACMI Cinema 1	Documenteur	18+
Fri	2014/07/11	10:30	ACMI Cinema 1	Madagascar: Escape 2 Africa	
Fri	2014/07/11	13:00	ACMI Cinema 2	Madagascar: Escape 2 Africa	
Fri	2014/07/11	15:00	ACMI Cinema 2	Madagascar: Escape 2 Africa	
Fri	2014/07/11	19:00	ACMI Cinema 1	Vagabond	18+
Fri	2014/07/11	19:15	ACMI Cinema 2	Watermark	15+
Fri	2014/07/11	21:00	ACMI Cinema 1	The Gleaners and I	18+
Sat	2014/07/12	10:30	ACMI Cinema 1	Madagascar: Escape 2 Africa	
Sat	2014/07/12	11:00	ACMI Cinema 2	Don Quixote	G
Sat	2014/07/12	13:00	ACMI Cinema 1	Madagascar: Escape 2 Africa	
Sat	2014/07/12	15:00	ACMI Cinema 2	Watermark	15+
Sat	2014/07/12	16:00	ACMI Cinema 1	A Girl in Australia	M
Sat	2014/07/12	17:30	ACMI Cinema 2	Daguerreotypes	18+
Sat	2014/07/12	19:00	ACMI Cinema 1	Rhymes for Young Ghouls	18+
Sat	2014/07/12	19:15	ACMI Cinema 2	Jacquot De Nantes	18+
Sun	2014/07/13	10:30	ACMI Cinema 1	Monsters vs. Aliens	PG
Sun	2014/07/13	11:00	ACMI Cinema 2	Don Quixote	G
Sun	2014/07/13	13:00	ACMI Cinema 1	Monsters vs. Aliens	PG
Sun	2014/07/13	14:30	ACMI Cinema 2	The Gleaners and I	18+
Sun	2014/07/13	15:00	ACMI Cinema 1	Watermark	15+
Sun	2014/07/13	16:15	ACMI Cinema 2	Gleaners Two Years After	18+
Sun	2014/07/13	17:30	ACMI Cinema 1	Rhymes for Young Ghouls	18+
Sun	2014/07/13	17:30	ACMI Cinema 2	Vagabond	18+
Sun	2014/07/13	19:30	ACMI Cinema 2	Les Creatures	18+
Sat	2014/07/26	10:30	ACMI Cinema 1	Monsters vs. Aliens 3D	PG
Sat	2014/07/26	11:00	ACMI Cinema 2	Le Week-end	M
Sat	2014/07/26	13:30	ACMI Cinema 1	Monsters vs. Aliens 3D	PG
Sat	2014/07/26	16:00	ACMI Cinema 1	A Girl in Australia	M
Sun	2014/07/27	10:30	ACMI Cinema 1	Monsters vs. Aliens 3D	PG
Sun	2014/07/27	11:00	ACMI Cinema 2	Le Week-end	M
Sun	2014/07/27	13:00	ACMI Cinema 1	Monsters vs. Aliens 3D	PG
Mon	2014/07/28	13:30	ACMI Cinema 2	Le Week-end	M
Tue	2014/07/29	14:30	ACMI Cinema 2	Le Week-end	M
Sat	2014/08/02	11:00	ACMI Cinema 1	Philomena	M
Sun	2014/08/03	11:00	ACMI Cinema 1	Philomena	M
Mon	2014/08/04	13:30	ACMI Cinema 1	Philomena	M
Tue	2014/08/05	13:30	ACMI Cinema 1	Philomena	M
Sat	2014/08/09	11:00	ACMI Cinema 1	Philomena	M
Sun	2014/08/10	11:00	ACMI Cinema 1	Philomena	M
Mon	2014/08/11	13:30	ACMI Cinema 1	Philomena	M
Tue	2014/08/12	13:30	ACMI Cinema 1	Philomena	M
Sat	2014/08/16	11:00	ACMI Cinema 1	Wadjda	PG
Sun	2014/08/17	11:00	ACMI Cinema 1	Wadjda	PG
Mon	2014/08/18	13:30	ACMI Cinema 2	Wadjda	PG
Tue	2014/08/19	14:30	ACMI Cinema 2	Wadjda	PG
Thu	2014/08/21	18:30	ACMI Cinema 1	Fell	MA 15+
Thu	2014/08/21	20:30	ACMI Cinema 1	Fell	MA 15+
Fri	2014/08/22	18:30	ACMI Cinema 1	Fell	MA 15+
Fri	2014/08/22	20:30	ACMI Cinema 1	Fell	MA 15+
Sat	2014/08/23	11:00	ACMI Cinema 2	Wadjda	PG
Sat	2014/08/23	13:30	ACMI Cinema 2	The Croods	PG
Sat	2014/08/23	16:00	ACMI Cinema 2	Fell	MA 15+
Sat	2014/08/23	19:00	ACMI Cinema 1	Fell	MA 15+
Sat	2014/08/23	20:45	ACMI Cinema 1	Fell	MA 15+
Sun	2014/08/24	11:00	ACMI Cinema 2	Wadjda	PG
Sun	2014/08/24	13:30	ACMI Cinema 2	The Croods	PG
Sun	2014/08/24	15:30	ACMI Cinema 2	The Croods	PG
Sun	2014/08/24	18:15	ACMI Cinema 1	Fell	MA 15+
Sun	2014/08/24	20:15	ACMI Cinema 1	Fell	MA 15+
Mon	2014/08/25	13:30	ACMI Cinema 2	Wadjda	PG
Tue	2014/08/26	14:30	ACMI Cinema 2	Wadjda	PG
Tue	2014/08/26	16:30	ACMI Cinema 1	Fell	MA 15+
Tue	2014/08/26	18:30	ACMI Cinema 1	Fell	MA 15+
Tue	2014/08/26	20:30	ACMI Cinema 1	Fell	MA 15+
Wed	2014/08/27	15:00	ACMI Cinema 2	Joe	MA 15+
Thu	2014/08/28	15:00	ACMI Cinema 2	Joe	MA 15+
Thu	2014/08/28	18:30	ACMI Cinema 2	Fell	MA 15+
Thu	2014/08/28	20:30	ACMI Cinema 2	Fell	MA 15+
Fri	2014/08/29	18:30	ACMI Cinema 1	Joe	MA 15+
Sat	2014/08/30	11:00	ACMI Cinema 2	On My Way	MA 15+
Sat	2014/08/30	13:30	ACMI Cinema 2	The Croods	PG
Sat	2014/08/30	16:00	ACMI Cinema 2	Fell	MA 15+
Sat	2014/08/30	18:30	ACMI Cinema 1	Joe	MA 15+
Sat	2014/08/30	18:30	ACMI Cinema 2	The Director: An Evolution 15+	
Sat	2014/08/30	20:30	ACMI Cinema 2	Premiere: Ellery in Paris 15+	
Sat	2014/08/30	20:45	ACMI Cinema 1	Joe	MA 15+
Sun	2014/08/31	10:00	ACMI Cinema 1	PRT: The Croods	PG
Sun	2014/08/31	11:00	ACMI Cinema 2	On My Way	MA 15+
Sun	2014/08/31	13:30	ACMI Cinema 2	The Croods	PG
Sun	2014/08/31	15:30	ACMI Cinema 2	Men of the Cloth 15+	
Sun	2014/08/31	18:30	ACMI Cinema 2	Dressed Up for Winter 2015 15+	
Sun	2014/08/31	18:45	ACMI Cinema 1	Joe	MA 15+
Mon	2014/09/01	13:30	ACMI Cinema 2	On My Way	MA 15+
Mon	2014/09/01	14:30	ACMI Cinema 1	The Director: An Evolution 15+	
Mon	2014/09/01	18:30	ACMI Cinema 2	Men of the Cloth 15+	
Mon	2014/09/01	18:45	ACMI Cinema 1	Joe	MA 15+
Tue	2014/09/02	14:30	ACMI Cinema 2	On My Way	MA 15+
Tue	2014/09/02	16:30	ACMI Cinema 1	Fell	MA 15+
Tue	2014/09/02	18:30	ACMI Cinema 2	Premiere: Ellery in Paris 15+	
Wed	2014/09/03	13:30	ACMI Cinema 2	Men of the Cloth 15+	
Wed	2014/09/03	15:00	ACMI Cinema 1	Joe	MA 15+
Thu	2014/09/04	13:30	ACMI Cinema 2	Dressed Up for Winter 2015 15+	
Thu	2014/09/04	18:30	ACMI Cinema 2	The Director: An Evolution 15+	
Thu	2014/09/04	18:45	ACMI Cinema 1	Joe	MA 15+
Fri	2014/09/05	13:30	ACMI Cinema 2	Premiere: Ellery in Paris 15+	
Fri	2014/09/05	18:30	ACMI Cinema 2	Dressed Up for Winter 2015 15+	
Fri	2014/09/05	18:45	ACMI Cinema 1	Joe	MA 15+
Sat	2014/09/06	10:30	ACMI Cinema 1	Shrek Forever After 3D	PG
Sat	2014/09/06	11:00	ACMI Cinema 2	On My Way	MA 15+
Sat	2014/09/06	13:30	ACMI Cinema 1	Dressed Up for Winter 2015 15+	
Sat	2014/09/06	16:00	ACMI Cinema 1	Fell	MA 15+
Sat	2014/09/06	16:45	ACMI Cinema 2	Joe	MA 15+
Sat	2014/09/06	18:30	ACMI Cinema 1	Men of the Cloth 15+	
Sat	2014/09/06	19:15	ACMI Cinema 2	Joe	MA 15+
Sun	2014/09/07	10:30	ACMI Cinema 1	Shrek Forever After	PG
Sun	2014/09/07	11:00	ACMI Cinema 2	On My Way	MA 15+
Sun	2014/09/07	13:00	ACMI Cinema 1	Shrek Forever After	PG
Sun	2014/09/07	15:00	ACMI Cinema 1	Joe	MA 15+
Sun	2014/09/07	15:30	ACMI Cinema 2	The Director: An Evolution 15+	
Sun	2014/09/07	17:30	ACMI Cinema 1	Joe	MA 15+
Sun	2014/09/07	18:30	ACMI Cinema 2	Premiere: Ellery in Paris 15+	
Mon	2014/09/08	13:30	ACMI Cinema 2	On My Way	MA 15+
Mon	2014/09/08	18:45	ACMI Cinema 1	Joe	MA 15+
Tue	2014/09/09	14:30	ACMI Cinema 2	On My Way	MA 15+
Tue	2014/09/09	16:30	ACMI Cinema 1	Fell	MA 15+
Tue	2014/09/09	18:45	ACMI Cinema 1	Joe	MA 15+
Thu	2014/09/11	15:00	ACMI Cinema 1	Joe	MA 15+
Thu	2014/09/11	18:00	ACMI Cinema 1	Joe	MA 15+
Thu	2014/09/11	20:15	ACMI Cinema 1	Joe	MA 15+
Fri	2014/09/12	19:00	ACMI Cinema 1	Joe	MA 15+
Fri	2014/09/12	21:15	ACMI Cinema 1	Joe	MA 15+
Sat	2014/09/13	11:00	ACMI Cinema 2	Saving Mr. Banks	PG
Sat	2014/09/13	13:00	ACMI Cinema 1	Shrek Forever After	PG
Sat	2014/09/13	16:00	ACMI Cinema 1	Fell	MA 15+
Sat	2014/09/13	19:00	ACMI Cinema 1	Joe	MA 15+
Sat	2014/09/13	21:15	ACMI Cinema 1	Joe	MA 15+
Sun	2014/09/14	10:30	ACMI Cinema 1	Shrek Forever After	PG
Sun	2014/09/14	11:00	ACMI Cinema 2	Saving Mr. Banks	PG
Sun	2014/09/14	13:00	ACMI Cinema 1	Shrek Forever After	PG
Sun	2014/09/14	15:00	ACMI Cinema 1	Joe	MA 15+
Sun	2014/09/14	17:30	ACMI Cinema 1	Joe	MA 15+
Mon	2014/09/15	13:30	ACMI Cinema 2	Saving Mr. Banks	PG
Tue	2014/09/16	14:30	ACMI Cinema 2	Saving Mr. Banks	PG
Tue	2014/09/16	16:30	ACMI Cinema 1	Fell	MA 15+
Tue	2014/09/16	18:45	ACMI Cinema 1	Joe	MA 15+
Thu	2014/09/18	18:45	ACMI Cinema 1	Tom at the Farm	18+
Fri	2014/09/19	18:45	ACMI Cinema 2	Tom at the Farm	18+
Sat	2014/09/20	10:30	ACMI Cinema 1	Megamind 3D	PG
Sat	2014/09/20	11:00	ACMI Cinema 2	Saving Mr. Banks	PG
Sat	2014/09/20	13:00	ACMI Cinema 1	Megamind 3D	PG
Sat	2014/09/20	16:00	ACMI Cinema 2	Fell	MA 15+
Sat	2014/09/20	18:45	ACMI Cinema 1	Tom at the Farm	18+
Sat	2014/09/20	19:00	ACMI Cinema 2	The Godfather	MA 15+
Sun	2014/09/21	10:30	ACMI Cinema 1	Megamind 3D	PG
Sun	2014/09/21	11:00	ACMI Cinema 2	Saving Mr. Banks	PG
Sun	2014/09/21	13:00	ACMI Cinema 1	Megamind 3D	PG
Sun	2014/09/21	14:00	ACMI Cinema 2	The Godfather Part II	MA 15+
Sun	2014/09/21	17:00	ACMI Cinema 1	Tom at the Farm	18+
Sun	2014/09/21	18:00	ACMI Cinema 2	The Godfather Part III	MA15+
Mon	2014/09/22	10:30	ACMI Cinema 1	Kung Fu Panda 2 3D	PG
Mon	2014/09/22	13:00	ACMI Cinema 1	Kung Fu Panda 2 3D	PG
Mon	2014/09/22	13:30	ACMI Cinema 2	Saving Mr. Banks	PG
Mon	2014/09/22	18:45	ACMI Cinema 1	Tom at the Farm	18+
Tue	2014/09/23	10:30	ACMI Cinema 1	Kung Fu Panda 2 3D	PG
Tue	2014/09/23	13:00	ACMI Cinema 1	Kung Fu Panda 2 3D	PG
Tue	2014/09/23	14:30	ACMI Cinema 2	Saving Mr. Banks	PG
Tue	2014/09/23	18:45	ACMI Cinema 1	Tom at the Farm	18+
Wed	2014/09/24	10:30	ACMI Cinema 1	Puss in Boots 3D	PG
Wed	2014/09/24	13:00	ACMI Cinema 1	Puss in Boots 3D	PG
Thu	2014/09/25	10:30	ACMI Cinema 1	Puss in Boots 3D	PG
Thu	2014/09/25	13:00	ACMI Cinema 1	Puss in Boots 3D	PG
Thu	2014/09/25	18:45	ACMI Cinema 1	Tom at the Farm	18+
Fri	2014/09/26	10:30	ACMI Cinema 1	Madagascar 3: Europe's Most 3D	
Fri	2014/09/26	13:00	ACMI Cinema 1	Madagascar 3: Europe's Most 3D	
Fri	2014/09/26	18:45	ACMI Cinema 1	Tom at the Farm	18+
Sat	2014/09/27	10:30	ACMI Cinema 1	Madagascar 3: Europe's Most 3D	
Sat	2014/09/27	11:00	ACMI Cinema 2	Fill the Void	PG
Sat	2014/09/27	13:00	ACMI Cinema 1	Madagascar 3: Europe's Most 3D	
Sat	2014/09/27	16:00	ACMI Cinema 2	Fell	MA 15+
Sat	2014/09/27	18:45	ACMI Cinema 1	Tom at the Farm	18+
Sat	2014/09/27	19:00	ACMI Cinema 2	The Godfather	MA 15+
Sun	2014/09/28	10:30	ACMI Cinema 1	Rise of the Guardians 3D	PG
Sun	2014/09/28	11:00	ACMI Cinema 2	Fill the Void	PG
Sun	2014/09/28	13:00	ACMI Cinema 1	Rise of the Guardians 3D	PG
Sun	2014/09/28	14:00	ACMI Cinema 2	The Godfather Part II	MA 15+
Sun	2014/09/28	17:30	ACMI Cinema 1	Tom at the Farm	18+
Sun	2014/09/28	18:00	ACMI Cinema 2	The Godfather Part III	MA15+
Mon	2014/09/29	10:30	ACMI Cinema 1	Rise of the Guardians 3D	PG
Mon	2014/09/29	13:00	ACMI Cinema 1	Rise of the Guardians 3D	PG
Mon	2014/09/29	13:30	ACMI Cinema 2	Fill the Void	PG
Mon	2014/09/29	18:45	ACMI Cinema 1	Tom at the Farm	18+
Mon	2014/09/29	19:00	ACMI Cinema 2	I Killed My Mother	M
Tue	2014/09/30	10:30	ACMI Cinema 1	How to Train Your Dragon 3D	
Tue	2014/09/30	13:00	ACMI Cinema 1	How to Train Your Dragon 3D	
Tue	2014/09/30	14:30	ACMI Cinema 2	Fill the Void	PG
Tue	2014/09/30	18:45	ACMI Cinema 1	Tom at the Farm	18+
Tue	2014/09/30	19:00	ACMI Cinema 2	Heartbeats	M
Wed	2014/10/01	10:30	ACMI Cinema 1	How to Train Your Dragon 3D	
Wed	2014/10/01	13:00	ACMI Cinema 1	How to Train Your Dragon 3D	
Wed	2014/10/01	18:45	ACMI Cinema 1	Laurence Anyways	MA 15+
Thu	2014/10/02	10:30	ACMI Cinema 1	Turbo 3D	G
Thu	2014/10/02	13:00	ACMI Cinema 1	Turbo 3D	G
Thu	2014/10/02	18:45	ACMI Cinema 1	Tom at the Farm	18+
Fri	2014/10/03	10:30	ACMI Cinema 1	Turbo 3D	G
Fri	2014/10/03	13:00	ACMI Cinema 1	Turbo 3D	G
Fri	2014/10/03	19:00	ACMI Cinema 1	Tom at the Farm	18+
Sat	2014/10/04	10:30	ACMI Cinema 1	Mr Peabody & Sherman	PG
Sat	2014/10/04	13:00	ACMI Cinema 2	I Killed My Mother	M
Sat	2014/10/04	13:00	ACMI Cinema 1	Mr Peabody & Sherman	PG
Sat	2014/10/04	15:00	ACMI Cinema 2	Heartbeats	M
Sat	2014/10/04	16:00	ACMI Cinema 1	Careful, He Might Hear You	
Sat	2014/10/04	17:00	ACMI Cinema 2	Laurence Anyways	MA 15+
Sat	2014/10/04	19:00	ACMI Cinema 1	Late Autumn	18+
Sat	2014/10/04	20:00	ACMI Cinema 2	Tom at the Farm	18+
Sun	2014/10/05	10:30	ACMI Cinema 1	Mr Peabody & Sherman	PG
Sun	2014/10/05	11:00	ACMI Cinema 2	Sunshine on Leith	PG
Sun	2014/10/05	13:00	ACMI Cinema 1	Mr Peabody & Sherman	PG
Sun	2014/10/05	14:30	ACMI Cinema 2	Before You Know It	18+
Sun	2014/10/05	15:00	ACMI Cinema 1	Tom at the Farm	18+
Sun	2014/10/05	17:00	ACMI Cinema 2	Eroica	18+
Sun	2014/10/05	17:30	ACMI Cinema 1	Late Autumn	18+
Mon	2014/10/06	10:00	ACMI Cinema 2	Sunshine on Leith	PG
Mon	2014/10/06	12:30	ACMI Cinema 2	The Moo Man	PG
Mon	2014/10/06	14:30	ACMI Cinema 2	Gabrielle	M
Mon	2014/10/06	19:00	ACMI Cinema 2	Ashes and Diamonds	M
Tue	2014/10/07	10:00	ACMI Cinema 2	The Moo Man	PG
Tue	2014/10/07	12:30	ACMI Cinema 2	Sunshine on Leith	PG
Tue	2014/10/07	14:30	ACMI Cinema 2	Nebraska	M
Tue	2014/10/07	19:00	ACMI Cinema 2	Night Train	18+
Wed	2014/10/08	10:00	ACMI Cinema 2	The Spirit of '45	PG
Wed	2014/10/08	12:30	ACMI Cinema 2	Modern Times	G
Wed	2014/10/08	14:30	ACMI Cinema 2	The Great Dictator	G
Wed	2014/10/08	19:00	ACMI Cinema 1	Innocent Sorcerers	18+
Thu	2014/10/09	10:00	ACMI Cinema 2	Barry Lyndon	PG
Thu	2014/10/09	14:30	ACMI Cinema 2	Before You Know It	18+
Thu	2014/10/09	19:00	ACMI Cinema 2	Mother Joan of the Angels	15+
Fri	2014/10/10	10:00	ACMI Cinema 2	Modern Times	G
Fri	2014/10/10	12:30	ACMI Cinema 2	Gabrielle	M
Fri	2014/10/10	19:00	ACMI Cinema 2	The Saragossa Manuscript	15+
Sat	2014/10/11	11:00	ACMI Cinema 2	The Trip to Italy	M
Sat	2014/10/11	13:00	ACMI Cinema 1	Mr Peabody & Sherman	PG
Sat	2014/10/11	15:30	ACMI Cinema 2	The Illumination	18+
Sat	2014/10/11	16:00	ACMI Cinema 1	Warm Nights on a Slow Moving..	
Sat	2014/10/11	17:30	ACMI Cinema 2	The Hourglass Sanatorium	18+
Sat	2014/10/11	19:00	ACMI Cinema 1	Late Autumn	18+
Sat	2014/10/11	20:00	ACMI Cinema 2	The Promised Land	M
Sun	2014/10/12	10:30	ACMI Cinema 1	Mr Peabody & Sherman	PG
Sun	2014/10/12	11:00	ACMI Cinema 2	The Trip to Italy	M
Sun	2014/10/12	13:00	ACMI Cinema 1	Mr Peabody & Sherman	PG
Sun	2014/10/12	15:00	ACMI Cinema 2	Camoflage	18+
Sun	2014/10/12	17:15	ACMI Cinema 2	Blind Chance	MA 15+
Sun	2014/10/12	17:30	ACMI Cinema 1	Late Autumn	18+
Sun	2014/10/12	20:00	ACMI Cinema 2	Man of Iron	M
Mon	2014/10/13	13:30	ACMI Cinema 2	The Trip to Italy	M
Mon	2014/10/13	19:00	ACMI Cinema 2	A Short Film About Killing	MA
Tue	2014/10/14	14:30	ACMI Cinema 2	The Trip to Italy	M
Tue	2014/10/14	19:00	ACMI Cinema 2	Eroica	18+
Thu	2014/10/16	19:00	ACMI Cinema 1	Night Train	18+
Fri	2014/10/17	19:00	ACMI Cinema 2	Mother Joan of the Angels	15+
Sat	2014/10/18	10:30	ACMI Cinema 1	How to Train Dragon 2 3D	PG
Sat	2014/10/18	11:00	ACMI Cinema 2	The Trip to Italy	M
Sat	2014/10/18	16:00	ACMI Cinema 2	Lonely Hearts	M
Sat	2014/10/18	19:00	ACMI Cinema 2	Falbalas	15+
Sun	2014/10/19	10:30	ACMI Cinema 1	How to Train Dragon 2 3D	PG
Sun	2014/10/19	11:00	ACMI Cinema 2	The Trip to Italy	M
Sun	2014/10/19	13:00	ACMI Cinema 1	How to Train Dragon 2 3D	PG
Sun	2014/10/19	15:30	ACMI Cinema 2	The Saragossa Manuscript	15+
Sun	2014/10/19	19:00	ACMI Cinema 2	The Illumination	18+
Mon	2014/10/20	13:30	ACMI Cinema 2	The Trip to Italy	M
Mon	2014/10/20	19:00	ACMI Cinema 1	The Hourglass Sanatorium	18+
Tue	2014/10/21	14:30	ACMI Cinema 2	The Trip to Italy	M
Tue	2014/10/21	19:00	ACMI Cinema 2	Camoflage	18+
Thu	2014/10/23	19:00	ACMI Cinema 1	Blind Chance	MA 15+
Fri	2014/10/24	19:00	ACMI Cinema 1	A Short Film About Killing	MA
Fri	2014/10/24	21:00	ACMI Cinema 1	RRR Screening of Biophilia	
Sat	2014/10/25	10:30	ACMI Cinema 1	How to Train Dragon 2 3D	PG
Sat	2014/10/25	11:00	ACMI Cinema 2	In Search of Chopin	PG
Sat	2014/10/25	13:00	ACMI Cinema 1	How to Train Dragon 2 3D	PG
